,Review ID,Business ID,Review,Rating
656,1vQQduQz5F6kIbBk0LD0Ug,kortq9GFNGvV4ky_rVf88g,It's a great place for hanging out with friends and conversation and the staff is very nice and quick. And if you ride citi bike that's perfect because the...,4
657,7BMn9x1B_qd4jXVTygEL2w,8_xrOlewOeXMtZbgQL3UTA,"Many people wonder, ""what makes a patriot""? Is it loyalty to ones country? Is it living up to the ideals of the founders of the nation? Or is it really...",4
658,5NN0_MgTO5ftXIZ3s7XhXw,8_xrOlewOeXMtZbgQL3UTA,"Where do I start yesterday 4/29/2021, my co workers and I had the worst experience ever. Let's start by the bartender/waitress is extremely racist she...",1
659,TY_bjtIYBw0g9hpdAqvQUQ,8_xrOlewOeXMtZbgQL3UTA,The 10 years I worked in the city I would pass this dive everyday and for 10 years I had a drink (after work). Lots of laughs here with old co workers. Upon...,4
660,DWz_vLlRB9QlMNlvNkox9Q,5cWiDSoiaOUjBLSTKxRkNg,This is the best bar in the city to watch soccer.  Excellent for MLS and also for the World cup.  Bar food here is pretty good.  Atmosphere makes it...,4
661,Bvz559iSTj_ZvlWarh9KsA,5cWiDSoiaOUjBLSTKxRkNg,"Ever since my previous go-to soccer bar (Smithfield) let me down I've been on the hunt for a new home -- and it seems like The Football Factory is it! 

The...",4
662,ctoKGce7CaaZxZ5yt3WjIg,5cWiDSoiaOUjBLSTKxRkNg,Nice location just off times sq. Came here with some friends to watch the Argentina vs Brazil game. We got a seat with good view of the Tv on entrance to...,2
663,YFIta_3Ok5Ij9moEFWoH5w,H3AnaDvXg_tXticwUGL7PA,"They are openWe loved the Irish curry, Mac n Cheese, pate,house burger and fish and chips. The staff was very attentive. The place was very clean too....",5
664,D_ox233Mo3g70BkKKQS1BQ,H3AnaDvXg_tXticwUGL7PA,"This restaurant is open for indoor dining, despite recent claims that it has closed. We ate there last night, March 30, 2021.  The Fish and Chips were...",5
665,Szul-e5KF-qk97RWTqndYQ,H3AnaDvXg_tXticwUGL7PA,"Can't wait for this place to reopen, really miss it and wish them the best. Have the most amazing staff, great food and a great beer list. Is a cosy spot...",5
666,zexePUkaw8k0INqo0cKOZQ,MfbVI5reXLIIs8Cc2HwgQw,"We came to eat here before everything started to close down, and it was a nice experience. My fiancée ordered a chili dog and I think I got a pork sandwich....",5
667,JcxRlOREedksxYsxnSHnVg,MfbVI5reXLIIs8Cc2HwgQw,"This spot has good outdoor seating for two groups of 4 and group of 2. Very nice set up outside. I ordered the Breakroom fries, Spicy pork tacos, Pull pork...",5
668,t2LcezuSVwtusGCJDtvwYg,MfbVI5reXLIIs8Cc2HwgQw,I must say the Classic Burger and fries for me was delicious! I ordered in because it's cold outside. The delivery was quick and my food was hot! I'll order...,5
669,B3KkNGeIu9UMifGf5ENsmA,Q02uPdw8j8yDIVSPyJATjA,"This is as classic as it gets. Thank goodness they have never tried to "" update"" this bar. They do, however, have an up to date menu. Lots of good choices...",4
670,r_essJpN0VMFRdAtsh3tqw,Q02uPdw8j8yDIVSPyJATjA,Visited Old Town Bar & Grill after having dinner nearby. My friends and I were looking for a place where we could sit indoors so we wouldn't freeze on this...,3
671,YLkB2kKfc8jdRpKNRlDtvQ,Q02uPdw8j8yDIVSPyJATjA,"What a great find!
It's from 1892 and the building is great. 
The wings were delicious. The burger was dead on as well. I like that you can choose fries...",4
672,tlzySwI823kSoiZU6PlOug,HhXM_ZKngz5oY6Hhjo8MqA,My husband is obsessed! Really huge portions the tots are dangerous they're so good and so many! Really chill vibes and nice bartenders. Big outdoor space...,5
673,o5nkMXBG11vA0Ic10bNpPQ,HhXM_ZKngz5oY6Hhjo8MqA,"Ok, let's be real here: it's a funky dive bar with some live music, a kitchen, bartenders who can drink you under the table, and sometimes a big sad man...",5
674,m87GNp80w3jle2wpl2Kg2Q,HhXM_ZKngz5oY6Hhjo8MqA,"Freddy's bar is quite possibly my favorite bar in NYC.....who am I kidding,  it totally is! Cheap drinks and endless live FREE music where one hour you hear...",5
675,4511hDG3Sg-pmpUo-lc-jg,samBmcA_ysePpw5VYWgxdg,"A friend introduced me to Castillo Plan, and I'm so glad they did!

A+ for kind service, delicious Buffalo wings, and a stellar cocktail program. I...",4
676,KSQIajKijU-rV55F1S7IqQ,samBmcA_ysePpw5VYWgxdg,"I wasn't sure about what to expect based on the mixed reviews regarding the service aspect of this place, but my experience was great. We did not have...",4
677,vA2OFPAF_e4JbsKhVBlXPA,samBmcA_ysePpw5VYWgxdg,Great drinks. Generous pours! Very friendly and skilled bartenders. Nice ambiance too. All around great place for drinks or a date . They have great pickup...,4
678,qfFL13Z5vJy_UnG0zEbNJg,EY5ot4Z1tgbDC-TZXIcRjQ,"This cute and relaxed pub/restaurant made my lunch break the highlight of my day. There was enough space to dine indoors, and I got to pick my own seat.
In...",4
679,Sb4UhoQWrbiAOdXCxkuu9A,EY5ot4Z1tgbDC-TZXIcRjQ,"Decorated festively for the holidays, with twinkle lights, along with trees, snowflakes, stars, and more drawn on the glass surrounding the outdoor dining...",4
680,E9K19y9k5yeL_qISyion1g,EY5ot4Z1tgbDC-TZXIcRjQ,"11/28/2019: 
I attend college nearby, and have also been to a Yelp Elite Event that was hosted here in 2018. I've also visited here of my own accord with...",4
681,Fq6xVbYX1bdwNgATnL7h1A,CEOm_NF7EeDZR4ozRZvCSg,This is probably one of my favorite bars/restaurants in the city. I would come here often in between or after classes when I attended Hunter College. My...,5
682,yejyur__77Aald04fmwgjw,CEOm_NF7EeDZR4ozRZvCSg,I was pleasantly surprised.   I was looking for pub type food and the place I normally go to was packed. I walked into Bedford Falls and had no idea there...,4
683,zE2D9OePzA98cg8spgg-3w,CEOm_NF7EeDZR4ozRZvCSg,Possibly my favorite bar in the city. It's never insanely crowded but never too empty. It has a laid back neighborhood atmosphere which isn't too common in...,5
684,ZRPfONH4Cqp-nnPlP5wyHQ,xiPr8D0F9V_3PL2-A92AgQ,"I've been to this quirky, fun hangout that has the feel of a 1920s speakeasy many times and have always loved it, but last Saturday was the first time I was...",5
685,PAbYWWbhCLFtey3qyA83XA,xiPr8D0F9V_3PL2-A92AgQ,"Love this place, ambiance and attention to detail on cocktails is A1. The piano in the back is aesthetically pleasing. Nice little backyard to smoke or just...",5
686,YfMssqa3wzuKONXe97rFhg,xiPr8D0F9V_3PL2-A92AgQ,"A bit vintage, but spacious with a cozy backyard.

Cool cocktail bar in Gowanus with one of the nicest bartenders around!",4
687,nUMwo1ylzY9hHYUCikLJ_w,IiIzeFqe4tJiHaAWyw7ddg,"Great spot , Awesome food and drinks ! 
Server was very attentive and answered all my questions. Will be back soon!",5
688,V7I6okCIcQg6QuOhR0Ci1g,IiIzeFqe4tJiHaAWyw7ddg,I found this restaurant close to the Broadway show that we were attending and the menu seem to be good with all those in my party. The restaurant is located...,4
689,QKjAEz4hysZ--_WIKZ281g,IiIzeFqe4tJiHaAWyw7ddg,"Located half block away from the Book of Mormon's theater, I met my husband for a quick drink. When I walked in it was buzzing with energy. I realized this...",4
690,bryZ5Ummj1_MQhKFzA_ZGw,xwdyPDcF1PifAiXyNnyA5Q,"Prior to COVID, I had never been interested in trying Third Ave Ale House as it seemed like just another bar with mediocre food. However, with the start of...",4
691,l_szQkek-zNdVVETU-hgwA,xwdyPDcF1PifAiXyNnyA5Q,"Nice outdoor seating due to covid.
Well covered terrace following good and safty social distancing between tables.
Service it fast and attentive, they have...",4
692,KTp1EHnF2bAh9pQ4ai50hg,xwdyPDcF1PifAiXyNnyA5Q,"I've only had the food from here via delivery since COVID started, but even that has been top notch. Not only do they fulfill the order faster than a...",5
693,7LoLA1y-qCrLVJrkjjz-4g,tRZcEKBNNwiZw1_Px_POag,"Walked right by it the first time.

It's small and unmarked. We turned back because we saw a couple sitting at a table in the doorway. Very cozy spot....",4
694,VDtKJsKnuf4ZIUfBFIYyeQ,tRZcEKBNNwiZw1_Px_POag,"I hate choosing this place. The service is super slow. Been here for an hour and half , all I have is two drinks. Damn!! How much time does a cheese plate...",1
695,VQuZl3mloNEU17PH1pr5vQ,tRZcEKBNNwiZw1_Px_POag,"I made a reservation for 2 and when I got there, I asked to sit at an open booth in the corner. The bartender said the booth was only for parties of 4 and...",2
696,-0KX11qehnjZ1v3YEVPvZg,iLkU9Wo0Zte4DechmGnMqg,Went to Brooklyn for brunch at Woodlands and because of bad customer service ended up right next door at Bleachers. Everything happened for a reason and I...,5
697,_NqZHwsvEFdTc-j_UY2OKg,iLkU9Wo0Zte4DechmGnMqg,"HORRIBLE SERVICE! The first time we ordered from the Tiny Buns menu, it was pretty good. But it all went waaay downhill from there. After they completely...",1
698,oUCGjmDI0A1_kw1QL7KFEA,iLkU9Wo0Zte4DechmGnMqg,A friend of mine suggested this place and we decided to go. When I arrived I was lucky to find parking on the street. When I walked up to the sports bar we...,4
699,D-IqIjeI3CGI0plDRs3KrQ,7Bb_IDWV_zJqpBjAvxuBIA,This place is so intimate and has really bomb cocktails. It was annoying that they had to close tabs/the place early but this is something out of there...,5
700,7KTOoK2qSHipkjQ617bP5w,7Bb_IDWV_zJqpBjAvxuBIA,Great beer list and delicious food every time! I've been a bunch and I highly recommend the grilled cheese and tomato soup combo.  Great for drinks with a...,5
701,_QLGAm_baD268ltCv42muA,7Bb_IDWV_zJqpBjAvxuBIA,I love Coopie's. Coopie's is the best (on weeknights). Cannot wait until Covid is gone and trivia starts again.,5
702,MiB4PQQJlY3RcX0C9m1exw,1PBlkYAEFhc0cpqNNvlkWg,"Was here yesterday seating outside the bar having lunch w/ my friend and we had the Garlic and  Spicy shrimp , w/ bread and butter on the side. I've been...",5
703,X4YU5uujcgHTA7PIB1Lwkw,1PBlkYAEFhc0cpqNNvlkWg,The place is nice and staff is great. Cool place to stop by to grab some beers . This place has lots of stories. Worth to stop by.,4
704,Ve1lLFXTFW-IsieG0gFc7Q,1PBlkYAEFhc0cpqNNvlkWg,"Went on an oldest bar and bestest pizza mission this evening. This bar has been open and around since 1817. 
We didn't eat here we had a drink and drew...",3
705,PYp5G7bJm5RWdDmmCH0VaA,Kgf2O5qRqSpPv8E346J8jQ,Last week The Prospect reopened and we joyfully dined in the rear patio. A super friendly neighborhood bar (amazing staff) and restaurant with menu staples...,5
706,DVT50BwZwmuRPNDgL8DyYg,Kgf2O5qRqSpPv8E346J8jQ,"Outdoor spacious patio! Delicious drinks, food, and services. Nom. Nom!!!! Park slope area.",5
707,42GbFBIemhRd8VGPQKjI5Q,Kgf2O5qRqSpPv8E346J8jQ,"How do I say random last minute stop because nothing else was open lol well atleast this I what i thought. 

It's July 4th and my wife and I are trying to...",4
708,YYJAuzYPZLCCYfStzeNstg,o1_Hx7RPW9xBxwdpO81dXA,"Great ambiance ...the chicken Wings are always amazing and drinks strong , 

The bartender are always welcoming . With great attitude . We will visit you...",5
709,FtLmG03UdaEeeN1Pa6Invw,o1_Hx7RPW9xBxwdpO81dXA,This is definitely your neighborhood Irish pub. I had Bacon Corn Chowder and Grilled Pork Chops. Both tasted amazing -- surprisingly. Bartender was really...,4
710,fFsezdJ1yi_idKrkdRT2Jw,o1_Hx7RPW9xBxwdpO81dXA,My family has lived near Doyle's for over thirty years and my first time stepping inside was in October 2019. Definitely can see how it has had such staying...,4
711,JyUuMyRL6K_QSla4zV3tUQ,ZhwXNucu2sV9XfILoXbNjw,"Still open, still great bartenders, still great empanadas by KIMPENADA's and still showing ALL the games in their backyard and pool table area!",5
712,j24_Wj3ZwTMnpe1Sa3d0cQ,ZhwXNucu2sV9XfILoXbNjw,Good service. But the food is terrible! Worst empanadas I've ever had. All the food was lacking flavor.,1
713,7jaeO4_FN6JizGPxZW2Dvw,ZhwXNucu2sV9XfILoXbNjw,Decent bar! Good beer shot specials. Not my favorite of the neighborhood but a spot worth going. Also their food is delicious! Great spot especially if you...,4
714,xxD9MCKI4baJL7tS3yALOA,uCsyRxfIfiRqQQuK_JlfZA,"No place is perfect.   I've been picky and prickly Pre Covid.  But visiting a now excentuated ""the love"" I really have for Harlem Tavern.  My host Satya...",4
715,XhKyhxhVj1E9tDgepwZmXQ,uCsyRxfIfiRqQQuK_JlfZA,Stopped in on a Saturday night with friends and glad we did! They have a covered outdoor space with 2 TVs you can watch without straining. Music playing and...,5
716,ISHOsE7jnLwcc22F4mfKVw,uCsyRxfIfiRqQQuK_JlfZA,"This is one of the staples for Harlem. 
You tired of Buffalo Wild Wings? Trust me fam me too. Central Harlem doesn't have plenty of options for sports bars...",4
717,xaE5uVy9z5KDFdaSlZ-gSg,AqplnJoY5I68hqHx1_gR_A,"Awesome pub atmosphere! Love that it's owned and operated by Jersey City's finest fire fighters!
Didn't have a certain beer available but the bartender...",5
718,P5_vGDgL4lb_c93g986ZPg,AqplnJoY5I68hqHx1_gR_A,"Ordered take out, due to the pandemic. Wanted to try this place for the longest! Wanted something light so I ordered the buffalo chicken wrap and mozzarella...",3
719,_UyBy6QDfvvlKDuLJUsXoA,AqplnJoY5I68hqHx1_gR_A,Glad the bar is still operating!! Out to a bar for the first time since spring of 2020 and it was super clean and safe. Both Bartenders were very nice and...,5
720,-8kSTna7wye5Q9UNv1KBlg,sDajjybHSYFw8gTVbknPGA,"Didn't expect it but, Jack Doyle's Bar & Restaurant was great. This place is unbelievable. You will not be disappointed with anything here, just have New...",4
721,CwYMZNobj7V-7KB45wLYCg,sDajjybHSYFw8gTVbknPGA,Yes I am glad they were open during the Covid. But not serving the food that is listed is a big no-no in my book. I ordered the Mexican chop salad and there...,2
722,nUwsx2byTdH1yLSYzhhYsw,sDajjybHSYFw8gTVbknPGA,"Been to this pub on two occasions now, both times in the early afternoon. Sitting at the bar seems like the way to go. The bartenders both times took great...",4
723,8XGKBRCv0jl6EAMxffEpaA,7yJ3fOQp3oj2xuDaUGD3_A,"Grateful for a true ""open"" air beer garden that also offers shelter during covid times. Reliably large selection of beers to meet palette of everyone in a...",4
724,A12o6kGSs_3Di8OxX6oioQ,7yJ3fOQp3oj2xuDaUGD3_A,"Awesome place, super friendly! Food is on point, delish all around the board! Will definitely recommend!",5
725,ecIBNy2nI0jbZE4VtFchlA,7yJ3fOQp3oj2xuDaUGD3_A,Came here for drinks during the weekend with friends and service was good. And we got the shrimp fries a d they were huge and delicious,4
726,3i7S3uPvh7GBGCcjEjWkEA,gjwELZmHUNO0WdqXYBEbcg,"This unassuming front hides a gem of a bar. Known for its picklebacks, stick around for their daily special. A favorite being ""Old Fashioned Wednesday""...",5
727,keMMmc84unuSKCjrEWs9_A,gjwELZmHUNO0WdqXYBEbcg,"Picklebacks, Picklebacks, Picklebacks!  Oh Yes, three shots of first whiskey, then Belfry's spicy pickle brine I had. What a fun introduction to this it...",4
728,uuVBa6A0fVgoHt2iHvWoYA,gjwELZmHUNO0WdqXYBEbcg,"""Meh. I've experienced better.""

Came for happy hour at suggestion of a friend. Ultra crowded and beer selection is just okay. If you're looking for Happy...",2
729,_p7iEVUfHICZ1PZxWTp6dg,pDUQF3IgvqZfT31luMgwTA,Came for the bottomless brunch! I really like that they provide carafes of mimosas instead of just refilling the glasses so that we can drink and refill at...,4
730,_mMwu-mn8cODIzO7QjEZfA,pDUQF3IgvqZfT31luMgwTA,"Honestly. Always a good time. Food is great, and servers never left your cups go dry. 

Have always gone prior to the pandemic. I went recently with...",5
731,_gDPaUx_SYGsoYjyBoG83Q,pDUQF3IgvqZfT31luMgwTA,"We came here on a Sunday for boozy brunch around 12:30pm and it was not too busy, but I could tell that the staff did a great job at spacing out the tables...",4
732,R0LriNzvmHXFdsSv22B0Ww,zgW7g4RWssKfjdlSE8fZvg,"Awesome spot, tucked away in the Astoria neighborhood adjacent to a variety of other shops and pubs. It's tough during COVID-19... but this place clearly...",4
733,86PfbL7wxG6Ur0l1ncI4dg,zgW7g4RWssKfjdlSE8fZvg,"If your looking for a brunch spot to hit up, look no further! Everything about this place was amazing. I don't live in Astoria so when a friend wanted to go...",5
734,j2b8T_T65jaxztly1_ic9Q,zgW7g4RWssKfjdlSE8fZvg,"One of if not my most favorite bar in the neighborhood. The service and cocktails here are top notch. The food menu is small, but I've yet to order...",5
735,7WkwUchw6hX9y3ZcVl8LaQ,J2l2NeFmAKQPZarkMC9Ryw,"We live in the neighborhood and come here all the time, especially since COVID hit. They've got a great backyard with lots of space, and it's not as public...",5
736,_78G6Q2zReJxC-_z5Ob42g,J2l2NeFmAKQPZarkMC9Ryw,Very spacious place. Fun ambiance. They have a lounge-like area in front equipped with pool table and the large TVs. You also have the option of seating...,3
737,SHBcUiMHb6tNenaJJD9hSg,J2l2NeFmAKQPZarkMC9Ryw,Came here last night. UGH. I hate awkward and offensive situations like what I encountered. An old friend who's a local/regular brought me in for a couple...,1
738,g_wn1lWK07V8SoEglvJ9yA,2lOF2K5CoZ1QqmfRNF_mcA,"Yo they got the supershot basketball game! And a pool table. But mostly pumped about the basketball. 

-Max",5
739,Q_-SnT6GsTM04y-f25JzmQ,2lOF2K5CoZ1QqmfRNF_mcA,"Chill vibe, good mix of older people and not-too-young people. Not a scene. Relaxed, comfortable. Drinkable wine, hard seltzer available. Free chips. Vegan...",4
740,UPMa6m7OgE6Pg8KuO9lC4Q,2lOF2K5CoZ1QqmfRNF_mcA,Decent local bar.  Late afternoon the bar was half full with regulars.  Bartender was Irish as were a few of the customers. Music was 60's Pop.  A few small...,4
741,DOznPiJQrJRyB5ZPOUADLw,aiRctIzCj9J3UqBHd-Z3HQ,Best comedy around and fun to attend as the locations are kept secret until the day of the show. Go away Covid so we can have this back.,5
742,fc_W21ssmQ8eFRwQLsgK3A,aiRctIzCj9J3UqBHd-Z3HQ,"If you are having trouble getting in. Try smaller groups (or singles) and try going during the week. Great vibe, versatile vibe that you could bring your a...",5
743,8Y1W_0EBTq9u2lnu6VPf-A,aiRctIzCj9J3UqBHd-Z3HQ,"---Pre-Covid Review---
3.5/5
I have been trying to visit this speakeasy for the last 3-4 years. They only accept reservations at 3pm when you give them a...",3
744,EG4TQIP6sre3mlfTakYu-A,lFxrv7bf_cHphOHg4NyZ-w,"I have never eaten here. I'm not entirely sure they even serve food. 

However, they have excellent taste in their ambiance as well as music selection. It...",5
745,sE3PK5M64uTOfR7KD228ZA,lFxrv7bf_cHphOHg4NyZ-w,"Great place to hang out with friends, drinks, chips, did I mention drinks? And awesome atmosphere!!
Stop in and have few. Happy hour all day everyday and...",5
746,KcfFFVe0v1dAAhQXy2eBTw,lFxrv7bf_cHphOHg4NyZ-w,"I've walked by Milano's plenty of times. I usually have just kept going to Avenue A or literally anywhere else. Chances are you've done the same. 

However,...",5
747,9QQj-dqXSkNjNBj8AnhJTg,HWTH6QwatW6lcYaIWgw4Kg,My bf and I were craving some bar food and also wanted to have a drink. Our temperatures and contact information were taken when we entered. Then we were...,5
748,NulmlIar-eo_AcpcqWkiCw,HWTH6QwatW6lcYaIWgw4Kg,Came here kinda pre-game a bit before the Nets played at the Barclays a block away recommended by our scalper. The place was packed and is an obvious...,4
749,-EIalC87FcwvNjX7Y0xdpg,HWTH6QwatW6lcYaIWgw4Kg,"Jerry is extremely personable, friendly, and salt of the earth awesome.  I meant to just wait for an uber here, ended up staying 3 drinks. Felt very...",5
750,XyByj3X090d5ZoxO1gEmSQ,-2smQGGU3npnPljI8OUwfA,This place used to be frat star heaven but they've done an amazing job making COVID friendly adjustments and making the whole group feel safe. There are a...,4
751,EdSI2kdNjj7ZI9jJW6P0Gg,-2smQGGU3npnPljI8OUwfA,This is my favorite bar in New York City! I've been coming for so long and when covid hit I was worried. In fact I would walk by frequently to see when it...,5
752,7dIk7KUVKZAbjrpB8gOp8Q,-2smQGGU3npnPljI8OUwfA,"Great spot that I'm glad to see is still going through the pandemic. Generous portions, all the food is FRESH (got the chicken tenders, pulled pork...",5
753,i7EXFjqTvzLHdixlzjlVOg,KRfq8OvEA7aJmczAQ-8pkQ,"The wings were delicious, the pretzel is HUGE and served with beer cheese and is an absolute must-order. Beer was cold, owner sent us a round of tequila...",5
754,9m_-lbl-RVerxMwqPfNu_Q,KRfq8OvEA7aJmczAQ-8pkQ,The food is amazing. Great service. Definitely get the burger. The steak quesadillas are  fresh and delicious. Outdoor dining is available and is heated.,5
755,9XBki_E-j9ojzUEkevFVUw,KRfq8OvEA7aJmczAQ-8pkQ,"Open again after nearly a year, the Reservoir is once again serving cold beer and great food. So happy that our local is back.",5
756,dGXjGlKEK88Fk3xpulT5jw,r0kjf2R2H0GMJm5Yj4AusA,Nice bar in Flatiron with a great selection of beers. They update their beer list often which means you almost always have the opportunity to try something...,4
757,YOryD88pv9S2J58VxYo0rQ,r0kjf2R2H0GMJm5Yj4AusA,Neighborhood bar with a decent outdoor setup for covid. We usually come by here on a week night to grab drinks and we've never had to wait for one of their...,4
758,-fsQbrd5NyKFWERwUaWvYg,r0kjf2R2H0GMJm5Yj4AusA,"This place was awesome and such a great find! Despite some of the other reviews regarding poor service, we decided to visit anyway, and are so glad we did....",5
759,UmcSEw7rHAMq8kvNOzlsag,45hQHMdFxw0mh7ZTU--cDQ,The atmosphere of the Grange allows for a calm dining experience. The dim lighting and low music adds to the overall experience. The food was well cooked...,5
760,kdtceLoBHBf7eR0aDROsew,45hQHMdFxw0mh7ZTU--cDQ,Amazing meal and everyone was so nice. It was delay with the meal and the waiter and manager came expressing they were sorry. Felt as if they understood how...,5
761,d30_fZTu6z1BBQRVwSK2QQ,45hQHMdFxw0mh7ZTU--cDQ,"The new and improved The Grange is so delicious!! 
I would highlight their new cocktails menu! We tried the Old Flame and Take it Easy drinks and both were...",5
762,MtVaaMTOCg6-TMgwKhFE-A,-2wm7v5JBQ6N1QL1MY1gwA,fancy a saturday afternoon  pint or a wee dram ?  have one with top barman larry or as his close liquid associates refer to him as 'aggro'. he will regale...,5
763,XXdctGHQphB8V_Sz3HKG5w,-2wm7v5JBQ6N1QL1MY1gwA,"Old school pub with cold beers, a basic bar menu and good food
Tvs galore and a welcoming atmosphere
This is definitely my new go to
Awesome buffalo...",4
764,zkW70830sco6LNaj3rd_jg,-2wm7v5JBQ6N1QL1MY1gwA,"Wow place fits the mold of hoboken a$&hole bouncers... two people walk in and the guy at the door couldn't have been ruder.
Who do you think you are ?...",1
765,1iOI-n2My95QA-uouT74pA,dRKgo1PtygjL5ln_AUYhWg,"First time visiting this bar. The bar tender was so kind and in a really great mood. Food was good, so were the drinks. Will definitely be back.",5
766,5P_nD20yxkSqEy4xR4mgQQ,dRKgo1PtygjL5ln_AUYhWg,This is one of my friends neighborhood bar hangout. We came just to have a birthday drink/shots after dinner. The staff was great and as he knew most of the...,4
767,6dLOa2bE0mD7z4CPGK5Uow,dRKgo1PtygjL5ln_AUYhWg,"ok ok. don't kill me for this review. DONT LOOK AT MY 4 STARS AND AUTOMATICALLY THINK THIS IS A HIGH END SPOT. NO ITS NOT.
This is the neighborhood bar...",4
768,Zn3jSSNAKhMgHlSn2S1nCA,i6TXF9Oh-0TFb3AsifIuYg,"Love this bar. Very chill and great backyard. I am mostly writing a review to provide an update on food during COVID. Like other bars, Crown Inn is required...",5
769,FuYNNdQw3EoqHwsAUg_ItA,i6TXF9Oh-0TFb3AsifIuYg,"Four stars because I like the set-up of the backyard, not sure about the rest. My only visits here have been during covid. Mixed drinks were decent. It's a...",4
770,0EU132xOM9vCj9FetziqOg,i6TXF9Oh-0TFb3AsifIuYg,"This is my favorite bar in the neighborhood! Everyone who works here is so sweet and the owner is one of the nicest, coolest people ever. I've been coming...",5
771,ATPaMA0gtNS-HdxUmxOm8A,CM0RFd0kqkT-LdC3gXGk2Q,"Honestly so sad they're closed right now :( But, when they reopen a must go! Their mashed potato pizza with mushrooms added is truly excellent and they have...",4
772,0-ykqaN0vFhoGkNOh09YbQ,CM0RFd0kqkT-LdC3gXGk2Q,"Let me tell you, Stout NYC FiDi was really cool. Great for a group of friends. Some people suggested Stout Burger to me, I must say it was really fantastic....",4
773,B7IujPq8lnf_dVJwu9J5cA,CM0RFd0kqkT-LdC3gXGk2Q,This place is conveniently located near my work. We once had our office holiday party hosted here. It is essentially a bar so expect bar-style food. Came...,4
774,tm0B1pTP8XLFbnn5e4KB8w,LUNVZXFSHGKKafZo0t4Ktg,"Omg where do you start.  Ok the owners are on site and awesome. Ok the staff is the best. Ok the food is awesome. Ok damn it just go.  Burgers,steaks and...",5
775,D6vBGQJJsWlFrwNflTe5uQ,LUNVZXFSHGKKafZo0t4Ktg,"From the atmosphere to the food i wish i can give this more than a 5 stars. I had the henny wings, jacked up burger, loaded nachos and bow wow fries and it...",5
776,jpjRzkJL6dyT1IHLQCVvqg,LUNVZXFSHGKKafZo0t4Ktg,"if you like a certain type of crowd, slightly unsavory, definitely not my cup of tea, kind of rude, fake gangster kind of feel

its like the friend who...",1
777,7GRUYd3Z3Uw_d3UwlacYIQ,veku2cg2qaV-7MxwhOMBmg,"Finally!!!!!! JRB is back open.. Nothing has changed, except the COVID rules (which they adhere too) but because of the food and hospitality, I didn't even...",5
778,062hSzGJ5gUUfxYCfzy8nQ,veku2cg2qaV-7MxwhOMBmg,Came here on a quiet Saturday afternoon. Indoor seating available with plenty of space outside as well. Quiet enough to have a conversation with soccer...,5
779,iX2yd0NWwMJWvbBAIVVZsw,veku2cg2qaV-7MxwhOMBmg,"Always a great place to grab some excellent food!  Had the Irish Breakfast sandwich special.  It was perfection! I love the nachos, burgers, and everything...",5
780,Y3uQRPgVSEAnkOzv7MsPgw,YKoQUUrUdE_XHw-ikAkumQ,"Super friendly and accommodating staff!!' 

Good beers on tap. They need more sours

Food is always good and sitting outside is even better. Wish the...",4
781,-SlV3ykzDr-H4z4KBIVQ1g,YKoQUUrUdE_XHw-ikAkumQ,"My husband and I just enjoyed a wonderful lunch at Sunswick. They offer happy hour Monday through Friday noon-7 featuring $7 cocktails. Our server, Hellen...",5
782,78ACEiA2Hd-1caJvk0G2zQ,YKoQUUrUdE_XHw-ikAkumQ,"I am really disappointed in my delivery experience. This is my first order from this restaurant and likely will be my last. First, I ordered a chicken...",1
783,UrgVo7wRPk1ACd_S1MUCug,KAWZ2Msx0fbRhN1W4_cggw,I come for the food! It's better to eat there than order out/delivery in my opinion. I feel like I got skimped when I ordered delivery but still a go-to...,4
784,w3J1VhSCZBy4_el8gTdtxA,KAWZ2Msx0fbRhN1W4_cggw,I came here with my sister on a Thursday night to go out for some food and drinks. She's been here before but I have never heard of the place before. It was...,5
785,icFwSimCkTGG5-cP3Hs-Fw,KAWZ2Msx0fbRhN1W4_cggw,Stopped by for a quick bite that turned into a long night. Delicious drink menu. We tried a few! Bartender knew what he was doing! Good pub style menu. How...,4
786,I9DgS4DGiylVMhc3KxONQw,vGS5X12NYXCl8NpynlxRuw,"Very cool place, highly recommend getting a reservation esp on weekends, little expensive 

This place has an amazing atmosphere and decor. Great unique nyc...",4
787,Kg6fofWsPag1ZneTZ9tHhw,vGS5X12NYXCl8NpynlxRuw,"If you want to embark into a winter wonderland / can't get a reservation at Rolf's during the holidays, definitely make a reservation at Oscar Wilde!...",5
788,HDQzPXfjCw68Nzqvyf592w,vGS5X12NYXCl8NpynlxRuw,"Wow the Halloween decor didn't disappoint!! Even without holiday festivities, the themed bar is beautiful!!

Despite the website saying there is no brunch...",4
789,YTp5IeC5SDMN2fUKOaVPmQ,x41gFmTksra32RdYFjOPHQ,"Fun dive bar with a local crowd. Anytime we stop by, we're introduced to new neighbors over beer and darts. Nice no frills spot for meeting friends for a...",5
790,q-pxBFV_nji14qGH6P9Y4g,x41gFmTksra32RdYFjOPHQ,"Uncle Barry is a good guy, let me tell you. 

So first of all, its location to Barclay's is phenomenal. You'd be forgiven for thinking that the drinks here...",4
791,pHYz8y9UwuFEdq8Bwu925A,x41gFmTksra32RdYFjOPHQ,"Super cool laid back neighborhood to hang out in! Stopped in on a Friday and was met by the most upbeat, chill, down to earth bartender who had us chatting...",5
